county,precinct,office,district,party,candidate,votes,election_day,absentee/mail-in,provisional
Cambria,Johnstown Eighteenth Ward,UNITED STATES SENATOR ( 1),NA,NA,JOHN C. THOMAS,3,3,0,0
Cambria,Johnstown Eighteenth Ward,UNITED STATES SENATOR ( 1),NA,NA,LEILA HAZOU,6,4,2,0
Cambria,Johnstown Eighteenth Ward,UNITED STATES SENATOR ( 1),NA,NA,MARTY SELKER,2,2,0,0
Cambria,Johnstown Eighteenth Ward,UNITED STATES SENATOR ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Nineteenth Ward,UNITED STATES SENATOR ( 1),NA,NA,"ROBERT P. CASEY, JR.",197,136,61,0
Cambria,Johnstown Nineteenth Ward,UNITED STATES SENATOR ( 1),NA,NA,DAVE MCCORMICK,217,181,36,0
Cambria,Johnstown Nineteenth Ward,UNITED STATES SENATOR ( 1),NA,NA,JOHN C. THOMAS,7,5,2,0
Cambria,Johnstown Nineteenth Ward,UNITED STATES SENATOR ( 1),NA,NA,LEILA HAZOU,4,3,1,0
Cambria,Johnstown Nineteenth Ward,UNITED STATES SENATOR ( 1),NA,NA,MARTY SELKER,1,1,0,0
Cambria,Johnstown Nineteenth Ward,UNITED STATES SENATOR ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Twentieth Ward No. 1,UNITED STATES SENATOR ( 1),NA,NA,"ROBERT P. CASEY, JR.",263,172,91,0
Cambria,Johnstown Twentieth Ward No. 1,UNITED STATES SENATOR ( 1),NA,NA,DAVE MCCORMICK,265,214,51,0
Cambria,Johnstown Twentieth Ward No. 1,UNITED STATES SENATOR ( 1),NA,NA,JOHN C. THOMAS,10,10,0,0
Cambria,Johnstown Twentieth Ward No. 1,UNITED STATES SENATOR ( 1),NA,NA,LEILA HAZOU,5,5,0,0
Cambria,Johnstown Twentieth Ward No. 1,UNITED STATES SENATOR ( 1),NA,NA,MARTY SELKER,9,8,1,0
Cambria,Johnstown Twentieth Ward No. 1,UNITED STATES SENATOR ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Johnstown Twentieth Ward No. 2,UNITED STATES SENATOR ( 1),NA,NA,"ROBERT P. CASEY, JR.",219,156,62,1
Cambria,Johnstown Twentieth Ward No. 2,UNITED STATES SENATOR ( 1),NA,NA,DAVE MCCORMICK,187,145,42,0
Cambria,Johnstown Twentieth Ward No. 2,UNITED STATES SENATOR ( 1),NA,NA,JOHN C. THOMAS,6,3,3,0
Cambria,Johnstown Twentieth Ward No. 2,UNITED STATES SENATOR ( 1),NA,NA,LEILA HAZOU,7,4,3,0
Cambria,Johnstown Twentieth Ward No. 2,UNITED STATES SENATOR ( 1),NA,NA,MARTY SELKER,0,0,0,0
Cambria,Johnstown Twentieth Ward No. 2,UNITED STATES SENATOR ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Johnstown Twenty-First Ward,UNITED STATES SENATOR ( 1),NA,NA,"ROBERT P. CASEY, JR.",118,102,16,0
Cambria,Johnstown Twenty-First Ward,UNITED STATES SENATOR ( 1),NA,NA,DAVE MCCORMICK,144,119,25,0
Cambria,Johnstown Twenty-First Ward,UNITED STATES SENATOR ( 1),NA,NA,JOHN C. THOMAS,4,2,2,0
Cambria,Johnstown Twenty-First Ward,UNITED STATES SENATOR ( 1),NA,NA,LEILA HAZOU,3,3,0,0
Cambria,Johnstown Twenty-First Ward,UNITED STATES SENATOR ( 1),NA,NA,MARTY SELKER,1,0,1,0
Cambria,Johnstown Twenty-First Ward,UNITED STATES SENATOR ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Total:,UNITED STATES SENATOR ( 1),NA,NA,"ROBERT P. CASEY, JR.",22590,14858,7715,17
Cambria,Total:,UNITED STATES SENATOR ( 1),NA,NA,DAVE MCCORMICK,46019,39078,6912,29
Cambria,Total:,UNITED STATES SENATOR ( 1),NA,NA,JOHN C. THOMAS,888,728,159,1
Cambria,Total:,UNITED STATES SENATOR ( 1),NA,NA,LEILA HAZOU,392,302,90,0
Cambria,Total:,UNITED STATES SENATOR ( 1),NA,NA,MARTY SELKER,327,265,61,1
Cambria,Total:,UNITED STATES SENATOR ( 1),NA,NA,Write-in,40,35,5,0
Cambria,Adams Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,210,152,58,0
Cambria,Adams Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,706,609,97,0
Cambria,Adams Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,8,7,1,0
Cambria,Adams Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,3,3,0,0
Cambria,Adams Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,1,1,0,0
Cambria,Adams Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,3,3,0,0
Cambria,Adams Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Adams Township - Dunlo,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,105,82,23,0
Cambria,Adams Township - Dunlo,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,303,267,35,1
Cambria,Adams Township - Dunlo,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,5,5,0,0
Cambria,Adams Township - Dunlo,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,3,3,0,0
Cambria,Adams Township - Dunlo,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,1,1,0,0
Cambria,Adams Township - Dunlo,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Adams Township - Dunlo,ATTORNEY GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Adams Township - Elton,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,227,156,71,0
Cambria,Adams Township - Elton,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,747,631,116,0
Cambria,Adams Township - Elton,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,10,7,3,0
Cambria,Adams Township - Elton,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,4,3,1,0
Cambria,Adams Township - Elton,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,4,3,1,0
Cambria,Adams Township - Elton,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,1,1,0,0
Cambria,Adams Township - Elton,ATTORNEY GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Adams Township - Gramlingtown,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,92,65,27,0
Cambria,Adams Township - Gramlingtown,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,422,384,38,0
Cambria,Adams Township - Gramlingtown,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,6,6,0,0
Cambria,Adams Township - Gramlingtown,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,3,3,0,0
Cambria,Adams Township - Gramlingtown,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,2,1,1,0
Cambria,Adams Township - Gramlingtown,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,3,3,0,0
Cambria,Adams Township - Gramlingtown,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Adams Township - St. Michael,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,199,139,60,0
Cambria,Adams Township - St. Michael,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,435,390,45,0
Cambria,Adams Township - St. Michael,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,5,5,0,0
Cambria,Adams Township - St. Michael,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,4,4,0,0
Cambria,Adams Township - St. Michael,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,3,3,0,0
Cambria,Adams Township - St. Michael,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,1,1,0,0
Cambria,Adams Township - St. Michael,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Allegheny Township,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,206,113,93,0
Cambria,Allegheny Township,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,794,649,145,0
Cambria,Allegheny Township,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,7,6,1,0
Cambria,Allegheny Township,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,5,2,3,0
Cambria,Allegheny Township,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,10,10,0,0
Cambria,Allegheny Township,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,1,1,0,0
Cambria,Allegheny Township,ATTORNEY GENERAL ( 1),NA,NA,Write-in,2,2,0,0
Cambria,Ashville Borough,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,29,22,7,0
Cambria,Ashville Borough,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,85,73,12,0
Cambria,Ashville Borough,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,5,4,1,0
Cambria,Ashville Borough,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,5,5,0,0
Cambria,Ashville Borough,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,2,2,0,0
Cambria,Ashville Borough,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Ashville Borough,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Barr Township,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,200,119,81,0
Cambria,Barr Township,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,1012,877,135,0
Cambria,Barr Township,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,9,8,1,0
Cambria,Barr Township,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,3,3,0,0
Cambria,Barr Township,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,3,3,0,0
Cambria,Barr Township,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,1,1,0,0
Cambria,Barr Township,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Blacklick Township,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,255,149,106,0
Cambria,Blacklick Township,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,819,687,130,2
Cambria,Blacklick Township,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,11,7,4,0
Cambria,Blacklick Township,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,5,3,2,0
Cambria,Blacklick Township,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,5,5,0,0
Cambria,Blacklick Township,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,2,2,0,0
Cambria,Blacklick Township,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Brownstown Borough,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,127,89,38,0
Cambria,Brownstown Borough,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,237,201,35,1
Cambria,Brownstown Borough,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,6,5,1,0
Cambria,Brownstown Borough,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,4,3,1,0
Cambria,Brownstown Borough,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,2,2,0,0
Cambria,Brownstown Borough,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Brownstown Borough,ATTORNEY GENERAL ( 1),NA,NA,Write-in,1,0,1,0
Cambria,Cambria Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,323,172,151,0
Cambria,Cambria Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,727,544,182,1
Cambria,Cambria Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,8,6,2,0
Cambria,Cambria Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,0,0,0,0
Cambria,Cambria Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,7,5,2,0
Cambria,Cambria Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,4,3,1,0
Cambria,Cambria Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,Write-in,1,0,1,0
Cambria,Cambria Township - Colver,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,174,127,47,0
Cambria,Cambria Township - Colver,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,528,461,66,1
Cambria,Cambria Township - Colver,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,12,11,1,0
Cambria,Cambria Township - Colver,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,3,3,0,0
Cambria,Cambria Township - Colver,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,7,7,0,0
Cambria,Cambria Township - Colver,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,4,4,0,0
Cambria,Cambria Township - Colver,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Cambria Township - Revloc,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,119,97,22,0
Cambria,Cambria Township - Revloc,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,316,277,39,0
Cambria,Cambria Township - Revloc,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,3,3,0,0
Cambria,Cambria Township - Revloc,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,6,6,0,0
Cambria,Cambria Township - Revloc,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,3,1,2,0
Cambria,Cambria Township - Revloc,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Cambria Township - Revloc,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Cambria Township No. 4,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,221,130,91,0
Cambria,Cambria Township No. 4,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,647,516,131,0
Cambria,Cambria Township No. 4,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,13,11,2,0
Cambria,Cambria Township No. 4,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,1,1,0,0
Cambria,Cambria Township No. 4,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,6,6,0,0
Cambria,Cambria Township No. 4,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,2,1,1,0
Cambria,Cambria Township No. 4,ATTORNEY GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Carrolltown Borough,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,188,127,61,0
Cambria,Carrolltown Borough,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,433,372,61,0
Cambria,Carrolltown Borough,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,8,8,0,0
Cambria,Carrolltown Borough,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,4,4,0,0
Cambria,Carrolltown Borough,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,5,5,0,0
Cambria,Carrolltown Borough,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,3,3,0,0
Cambria,Carrolltown Borough,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Cassandra Borough,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,17,13,4,0
Cambria,Cassandra Borough,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,60,51,9,0
Cambria,Cassandra Borough,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,1,0,1,0
Cambria,Cassandra Borough,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,0,0,0,0
Cambria,Cassandra Borough,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,1,1,0,0
Cambria,Cassandra Borough,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Cassandra Borough,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Chest Springs Borough,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,24,20,4,0
Cambria,Chest Springs Borough,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,71,67,4,0
Cambria,Chest Springs Borough,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,3,3,0,0
Cambria,Chest Springs Borough,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,0,0,0,0
Cambria,Chest Springs Borough,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,1,1,0,0
Cambria,Chest Springs Borough,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Chest Springs Borough,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Chest Township,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,55,33,22,0
Cambria,Chest Township,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,218,194,24,0
Cambria,Chest Township,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,3,3,0,0
Cambria,Chest Township,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,1,1,0,0
Cambria,Chest Township,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,3,2,1,0
Cambria,Chest Township,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Chest Township,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Clearfield Township,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,198,115,83,0
Cambria,Clearfield Township,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,739,611,128,0
Cambria,Clearfield Township,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,14,11,3,0
Cambria,Clearfield Township,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,2,1,1,0
Cambria,Clearfield Township,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,4,4,0,0
Cambria,Clearfield Township,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Clearfield Township,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Conemaugh Township - Cover Hill,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,113,76,37,0
Cambria,Conemaugh Township - Cover Hill,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,412,340,71,1
Cambria,Conemaugh Township - Cover Hill,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,5,4,1,0
Cambria,Conemaugh Township - Cover Hill,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,5,4,1,0
Cambria,Conemaugh Township - Cover Hill,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,3,2,1,0
Cambria,Conemaugh Township - Cover Hill,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,5,2,3,0
Cambria,Conemaugh Township - Cover Hill,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Conemaugh Township - Center,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,133,80,51,2
Cambria,Conemaugh Township - Center,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,492,419,72,1
Cambria,Conemaugh Township - Center,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,8,8,0,0
Cambria,Conemaugh Township - Center,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,3,3,0,0
Cambria,Conemaugh Township - Center,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,5,4,1,0
Cambria,Conemaugh Township - Center,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,2,1,1,0
Cambria,Conemaugh Township - Center,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Cresson Borough,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,215,143,72,0
Cambria,Cresson Borough,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,529,466,62,1
Cambria,Cresson Borough,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,10,7,3,0
Cambria,Cresson Borough,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,8,8,0,0
Cambria,Cresson Borough,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,5,3,2,0
Cambria,Cresson Borough,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,1,1,0,0
Cambria,Cresson Borough,ATTORNEY GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Cresson Township - North,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,196,123,73,0
Cambria,Cresson Township - North,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,548,468,79,1
Cambria,Cresson Township - North,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,5,5,0,0
Cambria,Cresson Township - North,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,2,2,0,0
Cambria,Cresson Township - North,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,9,9,0,0
Cambria,Cresson Township - North,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,1,1,0,0
Cambria,Cresson Township - North,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Cresson Township - South,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,181,120,59,2
Cambria,Cresson Township - South,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,463,397,66,0
Cambria,Cresson Township - South,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,9,8,1,0
Cambria,Cresson Township - South,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,6,6,0,0
Cambria,Cresson Township - South,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,3,3,0,0
Cambria,Cresson Township - South,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,2,2,0,0
Cambria,Cresson Township - South,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Croyle Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,126,80,46,0
Cambria,Croyle Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,547,469,77,1
Cambria,Croyle Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,3,1,2,0
Cambria,Croyle Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,2,2,0,0
Cambria,Croyle Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,3,2,1,0
Cambria,Croyle Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Croyle Township No. 1,ATTORNEY GENERAL ( 1),NA,NA,Write-in,1,1,0,0
Cambria,Croyle Township No. 2,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,156,102,54,0
Cambria,Croyle Township No. 2,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,543,483,59,1
Cambria,Croyle Township No. 2,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,8,8,0,0
Cambria,Croyle Township No. 2,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,4,4,0,0
Cambria,Croyle Township No. 2,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,3,3,0,0
Cambria,Croyle Township No. 2,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,2,1,1,0
Cambria,Croyle Township No. 2,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Daisytown Borough,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,40,30,10,0
Cambria,Daisytown Borough,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,130,118,12,0
Cambria,Daisytown Borough,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,3,3,0,0
Cambria,Daisytown Borough,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,0,0,0,0
Cambria,Daisytown Borough,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,4,4,0,0
Cambria,Daisytown Borough,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Daisytown Borough,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Dale Borough,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,141,89,52,0
Cambria,Dale Borough,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,234,203,31,0
Cambria,Dale Borough,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,3,3,0,0
Cambria,Dale Borough,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,3,3,0,0
Cambria,Dale Borough,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,1,1,0,0
Cambria,Dale Borough,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Dale Borough,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,Dean Township,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,57,38,19,0
Cambria,Dean Township,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,171,139,32,0
Cambria,Dean Township,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,4,4,0,0
Cambria,Dean Township,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,1,1,0,0
Cambria,Dean Township,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,2,2,0,0
Cambria,Dean Township,ATTORNEY GENERAL ( 1),NA,NA,ERIC L. SETTLE,0,0,0,0
Cambria,Dean Township,ATTORNEY GENERAL ( 1),NA,NA,Write-in,0,0,0,0
Cambria,East Carroll Township - North,ATTORNEY GENERAL ( 1),NA,NA,EUGENE DEPASQUALE,62,40,21,1
Cambria,East Carroll Township - North,ATTORNEY GENERAL ( 1),NA,NA,DAVE SUNDAY,153,132,21,0
Cambria,East Carroll Township - North,ATTORNEY GENERAL ( 1),NA,NA,ROBERT COWBURN,2,2,0,0
Cambria,East Carroll Township - North,ATTORNEY GENERAL ( 1),NA,NA,RICHARD L. WEISS,1,1,0,0
Cambria,East Carroll Township - North,ATTORNEY GENERAL ( 1),NA,NA,JUSTIN L. MAGILL,2,2,0,0
