ElectionDate,OfficeCode(text),DistrictCode(Text),StatusCode,CountyCode,county,precinct,zoffice1,office,district,PartyOrder,PartyDescription,party,CandidateID,candidate,CandidateFirstName,CandidateMiddleName,CandidateFormerName,votes,WriteIn(W)/Uncommitted(Z),Recount(*),Nomindated(N)/Elected(E)
11/5/2024,1,0,0,51,MANISTEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,2,REPUBLICAN,REP,439008,TRUMP,DONALD,J.,,8627,,,
11/5/2024,1,0,0,51,MANISTEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,3,LIBERTARIAN,,466421,OLIVER,CHASE,,,65,,,
11/5/2024,1,0,0,51,MANISTEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,4,U.S. TAXPAYERS,,466422,TERRY,RANDALL,,,29,,,
11/5/2024,1,0,0,51,MANISTEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,7,NATURAL LAW,,466423,"KENNEDY, JR.",ROBERT,F.,,95,,,
11/5/2024,1,0,0,51,MANISTEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,466425,KISHORE,JOSEPH,,,5,,,
11/5/2024,1,0,0,51,MANISTEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,480174,WEST,CORNEL,,,8,,,
11/5/2024,1,0,0,51,MANISTEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481360,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,51,MANISTEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481361,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,51,MANISTEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481362,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,51,MANISTEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481363,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,5,GREEN,,5006,STEIN,JILL,,,137,,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,1,DEMOCRATIC,DEM,376696,HARRIS,KAMALA,D.,,20564,,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,2,REPUBLICAN,REP,439008,TRUMP,DONALD,J.,,16849,,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,3,LIBERTARIAN,,466421,OLIVER,CHASE,,,167,,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,4,U.S. TAXPAYERS,,466422,TERRY,RANDALL,,,57,,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,7,NATURAL LAW,,466423,"KENNEDY, JR.",ROBERT,F.,,255,,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,466425,KISHORE,JOSEPH,,,14,,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,480174,WEST,CORNEL,,,29,,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481360,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481361,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481362,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,52,MARQUETTE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481363,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,5,GREEN,,5006,STEIN,JILL,,,45,,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,1,DEMOCRATIC,DEM,376696,HARRIS,KAMALA,D.,,6969,,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,2,REPUBLICAN,REP,439008,TRUMP,DONALD,J.,,10830,,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,3,LIBERTARIAN,,466421,OLIVER,CHASE,,,74,,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,4,U.S. TAXPAYERS,,466422,TERRY,RANDALL,,,18,,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,7,NATURAL LAW,,466423,"KENNEDY, JR.",ROBERT,F.,,94,,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,466425,KISHORE,JOSEPH,,,10,,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,480174,WEST,CORNEL,,,12,,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481360,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481361,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481362,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,53,MASON,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481363,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,5,GREEN,,5006,STEIN,JILL,,,55,,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,1,DEMOCRATIC,DEM,376696,HARRIS,KAMALA,D.,,7689,,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,2,REPUBLICAN,REP,439008,TRUMP,DONALD,J.,,14444,,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,3,LIBERTARIAN,,466421,OLIVER,CHASE,,,109,,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,4,U.S. TAXPAYERS,,466422,TERRY,RANDALL,,,32,,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,7,NATURAL LAW,,466423,"KENNEDY, JR.",ROBERT,F.,,142,,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,466425,KISHORE,JOSEPH,,,9,,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,480174,WEST,CORNEL,,,9,,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481360,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481361,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481362,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,54,MECOSTA,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481363,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,5,GREEN,,5006,STEIN,JILL,,,24,,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,1,DEMOCRATIC,DEM,376696,HARRIS,KAMALA,D.,,4252,,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,2,REPUBLICAN,REP,439008,TRUMP,DONALD,J.,,8645,,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,3,LIBERTARIAN,,466421,OLIVER,CHASE,,,45,,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,4,U.S. TAXPAYERS,,466422,TERRY,RANDALL,,,14,,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,7,NATURAL LAW,,466423,"KENNEDY, JR.",ROBERT,F.,,66,,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,466425,KISHORE,JOSEPH,,,5,,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,480174,WEST,CORNEL,,,3,,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481360,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481361,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481362,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,55,MENOMINEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481363,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,5,GREEN,,5006,STEIN,JILL,,,169,,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,1,DEMOCRATIC,DEM,376696,HARRIS,KAMALA,D.,,20916,,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,2,REPUBLICAN,REP,439008,TRUMP,DONALD,J.,,28567,,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,3,LIBERTARIAN,,466421,OLIVER,CHASE,,,252,,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,4,U.S. TAXPAYERS,,466422,TERRY,RANDALL,,,81,,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,7,NATURAL LAW,,466423,"KENNEDY, JR.",ROBERT,F.,,247,,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,466425,KISHORE,JOSEPH,,,24,,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,480174,WEST,CORNEL,,,17,,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481360,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481361,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481362,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,56,MIDLAND,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481363,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,5,GREEN,,5006,STEIN,JILL,,,13,,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,1,DEMOCRATIC,DEM,376696,HARRIS,KAMALA,D.,,1945,,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,2,REPUBLICAN,REP,439008,TRUMP,DONALD,J.,,7066,,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,3,LIBERTARIAN,,466421,OLIVER,CHASE,,,67,,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,4,U.S. TAXPAYERS,,466422,TERRY,RANDALL,,,11,,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,7,NATURAL LAW,,466423,"KENNEDY, JR.",ROBERT,F.,,38,,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,466425,KISHORE,JOSEPH,,,8,,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,480174,WEST,CORNEL,,,3,,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481360,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481361,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481362,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,57,MISSAUKEE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481363,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,5,GREEN,,5006,STEIN,JILL,,,277,,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,1,DEMOCRATIC,DEM,376696,HARRIS,KAMALA,D.,,32613,,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,2,REPUBLICAN,REP,439008,TRUMP,DONALD,J.,,57402,,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,3,LIBERTARIAN,,466421,OLIVER,CHASE,,,382,,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,4,U.S. TAXPAYERS,,466422,TERRY,RANDALL,,,111,,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,7,NATURAL LAW,,466423,"KENNEDY, JR.",ROBERT,F.,,461,,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,466425,KISHORE,JOSEPH,,,32,,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,480174,WEST,CORNEL,,,48,,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481360,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481361,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481362,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,58,MONROE,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481363,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,5,GREEN,,5006,STEIN,JILL,,,81,,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,1,DEMOCRATIC,DEM,376696,HARRIS,KAMALA,D.,,10362,,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,2,REPUBLICAN,REP,439008,TRUMP,DONALD,J.,,23944,,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,3,LIBERTARIAN,,466421,OLIVER,CHASE,,,153,,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,4,U.S. TAXPAYERS,,466422,TERRY,RANDALL,,,62,,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,7,NATURAL LAW,,466423,"KENNEDY, JR.",ROBERT,F.,,200,,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,466425,KISHORE,JOSEPH,,,13,,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,480174,WEST,CORNEL,,,12,,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481360,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481361,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481362,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,59,MONTCALM,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,8,NO PARTY AFFILIATION,,481363,WRITE-IN,,,,0,Y,,
11/5/2024,1,0,0,60,MONTMORENCY,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,5,GREEN,,5006,STEIN,JILL,,,12,,,
11/5/2024,1,0,0,60,MONTMORENCY,ALL,ELECTORS OF PRESIDENT AND VICE-PRESIDENT OF THE UNITED STATES 4 YEAR TERM (1) POSITION,President of the United States,,1,DEMOCRATIC,DEM,376696,HARRIS,KAMALA,D.,,1700,,,
